name,identifier,DOID:4500,DOID:8454,DOID:0050336,DOID:11249,DOID:8457,DOID:13579,DOID:14026,DOID:11476,DOID:2355,DOID:4195,DOID:13725,DOID:13381,DOID:1920,DOID:10138,DOID:12328,DOID:9970,DOID:11758,DOID:10763,DOID:9352,DOID:8455,DOID:0050810,DOID:9971,DOID:12678,DOID:13724,DOID:10573,DOID:8499,DOID:2018,DOID:9972,DOID:12176,DOID:9452,DOID:10609
star anise food product,FOODON:00003094,0.00018098025761479304,5.819734312675801e-05,0.00040520978214270235,0.0006721466757438525,2.0926290868454284e-05,4.8571923269103226e-05,0.002541354846587679,0.005755610968629588,0.006080746777157187,0.0018990524544927976,3.7720817174268226e-05,0.004562597591254935,0.0006465999022863694,0.00011162710118797924,4.869793324466775e-05,0.002332173519527915,4.593393216245543e-05,0.012900614239955612,0.004773725163904524,0.0052928301039457705,0.00033683205297969725,0.004887100682185198,0.0070893701003244,0.014264379081361451,0.0003408171986518973,0.0007919062872805923,0.0005646044046675903,0.007782359299179262,0.0004738917890482336,0.000864137342397279,0.0003785161761378676
cow milk (liquid),FOODON:03302116,0.0010275187654691861,0.0010851704362906784,0.007516333482036742,0.004863695721589877,0.009862548812746673,0.0009056910905813431,0.003511485045576988,0.09771229828091037,0.07115312197477644,0.016927343208175242,0.0009220791667592062,0.002023287164878948,0.029355246484747244,0.0030941790964534835,0.0009903692118457149,0.05903264972169388,0.0007330359016749254,0.514123251541729,0.09830373779622067,0.0023471092948727304,0.0006696005420404863,0.07908142986585863,0.1586251755104905,0.011753438317335111,0.006085535244595315,0.007876965731829071,0.009424253607607284,0.014375446474453216,0.019726687337996856,0.013768500126736492,0.043130227792780675
squid,FOODON:03411205,0.0002193737761962405,5.279850770968924e-05,0.0006152822736096843,0.0005206564152370473,2.2127033906356377e-05,4.406601620305004e-05,0.003080483013441058,0.0024377616593663,0.00737072872024167,0.0009014561545151161,3.815531895372184e-05,0.005530516289726249,0.0026933121193018546,0.0006962393068834909,4.855665796188926e-05,0.009099178722601317,8.976701347777811e-05,0.030768208781683667,0.010029849861960637,0.006415661807372832,0.0004082882872416051,0.011785971411322758,0.03557041747426733,0.017290453364440028,0.00017679984227176253,0.001425648438332766,0.0009751918228948166,0.009433324770764029,0.0004478533652120805,0.004489525801024754,0.000999422910362304
white chocolate,FOODON:03301329,0.0003090799603201852,0.0013125921129301461,0.0007777622706751294,0.004404958203675106,3.952775142924673e-05,5.6307326658807786e-05,0.003808889617405308,0.005180421424759781,0.017930750899591067,0.0009168445922534437,7.468487676443164e-05,0.006838254255230711,0.0010199989810452852,0.0001971472912751898,6.94219430833168e-05,0.00953762802754912,8.4561997721822e-05,0.01895020793055966,0.015358218006205088,0.007932700014985401,0.0008831567249881931,0.0005671109409190256,0.005979518565886574,4.623948416382289e-05,0.00018420630495492694,0.0009098981627603281,0.0007003332821437149,0.0006106620006951868,0.0010057886999758968,0.0014490226601631075,0.00054916504348383
milk chocolate,FOODON:03302806,0.000464368723135569,0.0009326155350506556,0.0011576079253657213,0.005938854001707175,2.8085034707577984e-05,5.430584525126662e-05,0.0027062707397773177,0.003680763773641034,0.01577454575086879,0.0013790970754429172,5.3064676846461804e-05,0.0048586777935285454,0.0018861039661506507,0.0009440608566707581,5.977322307851619e-05,0.010879095639746064,0.0001944488876674593,0.0588833044104498,0.027460276609064756,0.0056362972137298465,0.000627495528500316,0.010354229979890474,0.07404011448715068,0.015190036047430928,0.0006020970846492379,0.0018923134210330945,0.0012271007737243264,0.008287379185194047,0.0012247880261380517,0.0029175147974202864,0.001061831599417414
pineapple (raw),FOODON:03301831,0.0003165117691355517,0.0006761858353596679,0.0017345777184950412,0.011681841440025646,6.352540270186537e-05,9.711175508866485e-05,0.0019621611179641753,0.005760187619899978,0.018160934997900984,0.0024871914187119936,9.301257978904293e-05,0.003522747562190373,0.001952011142729048,0.0011772338788765065,0.00011022425725054448,0.01795031953473506,0.00016361506514853873,0.08502722674867856,0.03087968430027769,0.0040865546375380484,0.0007150263991166508,0.007507256082838116,0.05097201587639166,0.011013420673201267,0.0004743869507435227,0.0032160002054404994,0.00215518905328603,0.0060087015567228215,0.001003656408950301,0.0038397253320463023,0.0018984775882541227
butternut squash (raw),FOODON:00002981,0.0002120779849144738,4.775820144170398e-05,0.0008631466464017547,0.015782597216119524,2.1391147311958058e-05,3.9859340156548564e-05,0.002978034300095353,0.006526241384012925,0.007194755482310044,0.000919027611545483,3.175933987700386e-05,0.005346585952974612,0.0026037396853501272,0.0007164195699022151,4.1338119148068876e-05,0.011723217990573428,0.00010807398085933655,0.02991405643403753,0.011658908963145873,0.006202293873007137,0.00039470969923462265,0.011394001190629837,0.0343874395167497,0.01671541864013812,0.00016944244332079284,0.0016080668168004107,0.0009508044655493902,0.009119597351680683,0.00043562977313964474,0.0017656251375467822,0.0009629433633318034
rice bread,FOODON:00003056,0.00020982770919374027,0.0010153794041409642,0.0007540505058266402,0.0009441091297863349,2.116417429797857e-05,4.4157710664222203e-05,0.0029464355545503165,0.0023316822703894706,0.00794154923574567,0.0009695716372367092,3.2259497287702435e-05,0.005289855441490139,0.0008514758533317874,0.0007589928150851258,4.5256419665380004e-05,0.005639410074991231,0.00013382423541772335,0.030250560547043805,0.012214015049767527,0.006136483782813612,0.0003905215905382677,0.0077597382300723565,0.03667348867112547,0.004776265604443658,0.00018574085064949295,0.0015939576247901524,0.0011000626594845474,0.004685507232360732,0.00043604330648616,0.0018370766148661805,0.0010402660311502195
corn chip,FOODON:03302052,0.00046308146310382504,0.0008348051369440923,0.0015832415666053865,0.001726658643832441,2.4260973903016228e-05,4.409821670175323e-05,0.002422443794489101,0.00371567036225667,0.01101384567371743,0.002033916724055917,3.754164944360211e-05,0.004349111749005458,0.0011745331989521013,0.00111044829460741,5.033304341746585e-05,0.022224906278074694,0.00025208686673200225,0.0502779703032234,0.020464415371618618,0.0050451763781843755,0.0003210715408835137,0.015188633038352778,0.03988985505113915,0.013596942841052409,0.0036441451376176604,0.001996396556323239,0.0016285012600832987,0.01536286551108038,0.0004968952197896236,0.003342013289897021,0.0036441451376176604
almond (raw),FOODON:03301355,0.0004685931981650372,0.0006475412569141675,0.0015148095864294694,0.0013813009510988752,0.0001238659919371308,0.00017986064951785118,0.0018790400658404793,0.004255613350480137,0.012254281472232625,0.0029652929819960817,0.00016175835944057075,0.003373516960760835,0.00241356038843187,0.0009721513410391798,0.00019634482905067478,0.019632427683648694,0.0001357604426854595,0.05163534402141204,0.024202145891212345,0.003913440045712092,0.00039442512484700904,0.007189233766294122,0.057679075464829206,0.010546870242935293,0.0004073747048249061,0.002183043497869512,0.0020961627725629736,0.005754160993912012,0.0007412470352712628,0.004427723857210509,0.0018849107796861764
shrimp,FOODON:03411237,0.00017033515430501224,0.000824270579643931,0.0012498600653685307,0.0023109900013201677,6.299990924429582e-05,0.00011426022968637363,0.0023918745372695275,0.0036687816446297136,0.015157610820355175,0.0015994932191159038,9.710422766813947e-05,0.0042942295197316675,0.0009919753704073072,0.0008552560351852154,0.000124741166128883,0.020651706522242626,0.00020183112201297551,0.04861232598206039,0.02449077685477164,0.004981510383219419,0.0005020730691864908,0.014996964925672769,0.04783465456729533,0.013425360555406177,0.003598159009761683,0.0018497214273303993,0.001739002532749182,0.01516899872725393,0.0004620695691402608,0.003485941133592021,0.003598159009761683
borage food product,FOODON:00003038,0.0002593898598051162,0.001200510008725839,0.00043908970281022433,0.0011325307319954008,0.00015094341658051217,0.00031215082775673883,0.003483648928545977,0.002756809810554849,0.01145241427163257,0.0017465932743335783,0.0002691505414729954,0.006254336434561082,0.0005011239236711707,0.0001701975063237571,0.0003207681936259643,0.0044558452909895605,6.296550589009635e-05,0.018358772372806066,0.007223608163471817,0.007255327584553602,0.0004617240374905594,0.006699160126359552,0.005166066185327792,0.019553384671912657,0.00015106805105186236,0.0012456489459945785,0.0021125652168713397,0.010667934731959242,0.0006796015183027064,0.0014209622702951105,0.0010964388602175091
chickpea,FOODON:03306811,0.00028862650966381234,0.0008191745400376207,0.001069962676117304,0.0141521259216194,4.409005614813015e-05,8.751325950620887e-05,0.0023770868113985933,0.006978257747076446,0.012935175754749785,0.0012426557358611143,8.643774401537062e-05,0.0042676805147670695,0.0020783223571880062,0.000845814392223298,0.00010418496379437892,0.00960631747102998,0.00013443440224682193,0.05151494528692292,0.01913242511467027,0.00495071227536617,0.0008662284700175418,0.009094767631937228,0.04942095905422879,0.013342358479620698,0.0005288595180314491,0.0022135664875875373,0.0014548736127605918,0.007279323340651779,0.0009839110844559588,0.003152583035553792,0.0013250016129145185
yam (raw),FOODON:03307043,0.0001911084028228808,0.0009247946180714298,0.0007393023267590501,0.014222065282192333,4.643923966845829e-05,6.339851818439304e-05,0.002683575944351294,0.0058809478401931825,0.008822193072401896,0.0009476768401994469,6.22741988625473e-05,0.004817932905389907,0.002346290365001733,0.0007739238906674118,7.203216430622168e-05,0.009059899103209193,0.00012188540773735557,0.03351258101669348,0.021388620770040813,0.005589031206546695,0.00035568208661473526,0.010267399372836373,0.03839086386518478,0.015062652354608408,0.00017539912317287028,0.0015635182852782297,0.0011680987843331896,0.00821788119577953,0.00039205686943091995,0.0024110816417768867,0.0011389912752485798
crawfish or crayfish,FOODON:03412686,0.00019438965330355513,0.0009406729506839642,0.0006956619459752336,0.014466252130358424,2.9464744124435353e-05,5.068634328963516e-05,0.002729651808767835,0.0059819212282934365,0.00897366639765515,0.0010467717493607524,4.700199831746608e-05,0.004900654776475391,0.002386575178616646,0.0008310307527264467,6.087594185275027e-05,0.012650974810421437,0.00012397812865814128,0.038102598123644596,0.01764866952521325,0.005684992509462202,0.00036178899766852856,0.01044368627927145,0.046986168073892304,0.015321271727428946,0.00019543938284413015,0.0016757605044548096,0.0012418265445181698,0.008358978741598938,0.0004527563366408028,0.003978221002941935,0.0012414368753326506
beef fat,FOODON:03302092,9.309475066581443e-05,0.0013125921129301461,0.0019903130168467,0.00023433446214394526,1.6325082088627715e-05,2.5477404159376773e-05,0.003808889617405308,0.008446524662074016,0.016569447369920987,0.0006733071465615337,2.5497615895643642e-05,0.006838254255230711,0.0010199989810452852,0.0002544367135362676,2.8013487628827953e-05,0.006733228982957499,0.00023679553541694807,0.020194760019742884,0.005440778555199838,0.007932700014985401,0.0005884727202685586,0.009169285693028746,0.006622729323956059,0.021378929217493126,0.005729811610311188,0.0009237668169743684,0.0006780272367189126,0.014601433532993351,0.000995133855128361,0.0014755864004136433,0.005729811610311188
cocoa,FOODON:03301072,0.00036786936342249283,0.0007224133881532313,0.0013579688813729171,0.014331003863585833,6.2692422741364e-05,0.00011777615368130491,0.002096304576650971,0.00615398376790435,0.013419852791283726,0.0025624409604707477,0.00012344778831720107,0.0037635807627600538,0.002831486034710176,0.0008071397316602845,0.000129002537826674,0.014303864655092839,0.00013354314910065112,0.06407974356898521,0.02751439974353449,0.0043659325989975455,0.0007639092932641965,0.008020490845763317,0.047975706520076364,0.011766354939174654,0.0004663904669945407,0.002288502119636664,0.0017044041626488025,0.006419487399769096,0.0010274523580773675,0.0029171162543603327,0.0017584233622879193
caramel hard,FOODON:03316627,0.0005989193713792603,0.0012202738143854489,0.001246661883903045,0.00038918494625262226,2.182360882288555e-05,4.92545311945235e-05,0.0035409996877313714,0.0048160678019037746,0.009185858539239238,0.0019784718430233402,4.4448566258423816e-05,0.000982050663166941,0.0009482595811815923,0.00034970675859635693,5.2518966430570954e-05,0.008569824310482966,0.00013280816795607358,0.01871476811707628,0.009576899995939647,0.0073747708905949364,0.0008210418262347553,0.003536108345394558,0.008348130292974966,4.044774011322086e-05,0.0007878094225348465,0.0012882664384149135,0.0010469875321146409,0.005631000352622545,0.0009047905568713313,0.0018407340740065792,0.0007546610038378606
basil food product,FOODON:00003044,4.2504619656574037e-05,0.00133980115619987,0.0005027731344182443,0.00020339368643472352,9.588543964368216e-06,1.7220428664122517e-05,0.0038878450228116623,0.005287807648791735,0.009979513021098892,0.0005973440269742573,1.5430605190142635e-05,0.00698000610189128,0.0005877805098041498,0.0001651080576287032,1.838101209549203e-05,0.0030306992125811805,0.00011801953871914897,0.016496129606308446,0.0023952867177544487,0.008097138895752136,0.000600671315362274,0.0026998869894285264,0.003093846400220125,0.021822098275427342,7.28662274029387e-05,0.0008914795528630105,0.0005837178265061424,0.0042993774807023625,0.0010151530362997293,0.0010314231535270087,0.0005058300873979565
raspberry (raw),FOODON:03307119,0.0001610015344045986,0.0007128967875099516,0.0013600741089845666,0.001617340093767136,0.0002040307072039377,0.00027076029809412034,0.00206868923367724,0.004382547207033688,0.012998533341834949,0.0021871813110876026,0.00027219793476300095,0.003714001815726032,0.0018086857677258815,0.001178065338316463,0.00030396108539257295,0.0096266684416607,0.00013178393915316426,0.0658105758413597,0.028148541133328847,0.004308418663539691,0.0004796612640818137,0.004723305611925533,0.04211225864332082,0.011611352688635721,0.0006315683037137191,0.0019517102823881794,0.0014367569708634165,0.002287662150537888,0.0006770490069106679,0.002355983359191726,0.001197257069910141
leavening agent,FOODON:00003186,0.00019272459189157058,0.0009326155350506556,0.0007247071376067607,0.0011695024444977832,1.634950230082621e-05,2.7386733222279257e-05,0.0027062707397773177,0.002417059946208271,0.013761044107488005,0.0011890730639552184,2.8744605086879993e-05,0.0048586777935285454,0.0009653834556858578,0.0008346678126326265,2.9163641646273296e-05,0.01368018083402752,0.00012291618325903939,0.036158892597406254,0.02178192315927612,0.0056362972137298465,0.0005680672774420204,0.006179054622843569,0.04113778795356334,0.015190036047430928,0.00017060106015819103,0.001649024025736262,0.0013805434974529468,0.002992732325237534,0.0004197058553954196,0.0023905941305945636,0.0011580466230990947
brie cheese,FOODON:03303508,0.00011449565067858989,0.0012872238287863185,0.0019518465156014555,0.00039655795132423333,2.276802335901609e-05,4.24982001936115e-05,0.003735275740607654,0.008283279861541879,0.007539125473058753,0.001097514100953536,3.5094451703879216e-05,0.0002702862161148625,0.0012018851844073093,0.0003605776646507197,4.340976491687474e-05,0.004865891562812342,0.00023221902123004117,0.028036694504632573,0.004533336903119588,0.007779385831526946,0.000577099390327288,0.010328089421931608,0.01635153797070227,3.489945219297828e-05,0.005619072342880659,0.0016573747609475253,0.001284061545696201,0.016446745827954794,0.0013585287503861563,0.002160946504080501,0.005619072342880659
